username,account_age_days,followers_count,following_count,posts_count,has_profile_pic,has_bio,is_verified,has_url,avg_likes_per_post,avg_retweets_per_post,posting_frequency_per_day,bio_length,username_digits_count,follower_following_ratio,engagement_rate,profile_completeness,is_bot
user_1982_5,357,9,1535,2,1,1,0,0,0.0,0.0,0.0,0,5,0.0059,0.0,0.8,1
user_1983_6,22,168,2129,953,1,0,0,0,0.89,0.1,49.23,0,6,0.0789,6.1466,0.5,1
user_1984_0,1410,550,179,703,1,1,1,1,14.94,4.48,2.44,107,0,3.0556,30.4931,1.8,0
user_1985_7,64,223,2516,823,1,0,0,0,0.37,0.65,26.6,0,7,0.0886,6.1358,0.5,1
user_1986_4,34,14714,4020,20,0,1,0,0,3.48,0.37,0.34,20,4,3.6593,0.0057,0.5,1
user_1987_6,63,43,3799,756,0,0,0,0,0.7,0.56,47.43,0,6,0.0113,31.2709,0.2,1
user_1988_0,1048,245,1248,300,1,1,0,0,17.14,3.27,1.63,58,0,0.1962,28.878,1.6,0
user_1989_6,75,265,3623,4042,0,0,0,0,1.07,0.06,67.12,0,6,0.0731,18.0826,0.2,1
user_1990_1,1754,1211,1171,403,1,1,0,0,11.98,3.81,0.72,57,1,1.0333,6.5172,1.6,0
user_1991_0,780,396,751,665,1,0,0,1,21.6,2.32,1.84,0,0,0.5266,43.9537,0.7,0
user_1992_0,3130,82771,949,4059,1,1,1,1,2600.12,690.95,1.17,122,0,87.1274,195.2716,1.8,0
user_1993_0,221,476,377,403,1,1,0,1,28.27,9.21,0.12,72,0,1.2593,39.4467,1.8,0
user_1994_7,83,293,4786,734,1,0,0,1,1.33,0.68,60.5,0,7,0.0612,6.7159,0.7,1
user_1995_0,152,405,1229,646,1,1,0,0,27.9,2.98,1.24,78,0,0.3293,53.8758,1.6,0
user_1996_6,130,17,678,0,0,0,0,0,0.0,0.0,0.0,0,6,0.025,0.0,0.2,1
user_1997_0,291,1053,521,200,1,1,0,1,32.96,2.5,0.27,74,0,2.0172,7.203,1.8,0
user_1998_4,6,73,1727,3130,1,1,0,0,0.75,0.56,31.32,21,4,0.0422,79.0959,0.8,1
user_1999_0,636,882,429,523,1,1,0,1,23.89,5.35,0.4,66,0,2.0512,20.4876,1.8,0
user_2000_4,543,8,806,1,0,0,0,0,0.0,0.0,0.0,0,4,0.0099,0.0,0.2,1
user_2001_0,216,548,629,705,1,1,0,1,16.02,1.24,0.55,42,0,0.8698,23.7568,1.8,0
user_2002_1,466,494,665,663,1,1,0,1,20.19,3.46,1.95,74,1,0.7417,36.311,1.8,0
user_2003_0,3596,97159,1007,3989,1,1,0,1,3492.2,260.55,3.09,128,0,96.3879,164.77,1.8,0
user_2004_1,1535,828,720,724,1,0,0,0,36.52,3.34,0.25,0,1,1.1484,37.7283,0.5,0
user_2005_0,535,12067,645,5713,1,1,1,1,2130.3,275.73,2.57,119,0,18.6796,1269.5471,1.8,0
user_2006_2,80,22869,4671,13,1,1,0,1,0.95,0.38,0.4,31,2,4.8949,0.001,1.8,1
user_2007_0,610,284309,826,5981,1,1,1,1,699.2,137.36,3.97,92,0,343.7836,20.4883,1.8,0
user_2008_1,1542,261,130,1036,1,1,1,0,18.45,1.13,0.37,52,1,1.9924,81.8915,1.6,0
user_2009_7,87,234,2351,181,1,0,0,0,1.36,0.47,37.56,0,7,0.0995,1.7715,0.5,1
user_2010_3,143,17,841,1,1,0,0,0,0.0,0.0,0.0,0,3,0.0202,0.0,0.5,1
user_2011_1,311,688,288,607,1,1,0,1,12.27,1.88,0.27,82,1,2.3806,14.1222,1.8,0
user_2012_0,1282,116,312,454,1,1,0,1,18.21,3.04,1.05,56,0,0.3706,94.2535,1.8,0
user_2013_0,1264,166473,1226,2662,1,1,1,1,480.84,211.31,3.43,76,0,135.6748,14.4468,1.8,0
user_2014_6,43,161,4938,223,0,1,0,0,0.92,0.19,106.08,13,6,0.0326,1.7895,0.5,1
user_2015_4,34,8029,3895,23,1,1,0,1,3.05,0.65,0.19,13,4,2.0608,0.0125,1.0,1
user_2016_6,26,128,3244,1624,1,0,0,1,0.09,0.37,101.91,0,6,0.0394,10.449,0.7,1
user_2017_0,3481,759,699,713,1,1,1,1,23.57,2.75,1.26,52,0,1.0843,27.2722,1.8,0
user_2018_0,1151,85555,905,1619,1,1,1,1,6500.28,467.51,4.89,135,0,94.4316,140.7003,1.8,0
user_2019_3,594,7,1982,2,0,0,0,0,0.0,0.0,0.0,0,3,0.0035,0.0,0.2,1
user_2020_0,1288,607,806,1571,1,1,0,1,26.07,3.69,0.7,97,0,0.7522,86.4308,1.8,0
user_2021_7,34,117,4610,1348,1,0,0,0,0.98,0.1,107.32,0,7,0.0254,13.48,0.5,1
user_2022_1,1067,415,345,347,1,1,0,1,28.22,4.55,0.9,71,1,1.1994,31.1299,1.8,0
user_2023_0,795,49089,1074,6309,1,1,1,1,1560.11,328.43,2.52,91,0,45.6642,284.9229,1.8,0
user_2024_6,520,15,727,0,0,0,0,0,0.0,0.0,0.0,0,6,0.0206,0.0,0.2,1
user_2025_1,764,245,1454,786,1,1,0,1,16.02,3.64,0.15,91,1,0.1684,74.4463,1.8,0
user_2026_0,1366,445,241,1428,1,1,0,0,14.58,2.88,0.59,40,0,1.8388,65.1245,1.6,0
user_2027_6,106,10,1189,0,0,0,0,0,0.0,0.0,0.0,0,6,0.0084,0.0,0.2,1
user_2028_0,875,12882,622,2974,1,1,0,1,1115.26,76.05,7.53,132,0,20.6774,292.5661,1.8,0
user_2029_1,470,171,843,964,0,0,0,1,10.66,5.11,1.52,0,1,0.2026,117.0251,0.4,0
user_2030_0,644,38433,711,8536,1,1,1,1,535.87,95.33,4.69,73,0,53.9789,161.3587,1.8,0
user_2031_0,1195,83896,1527,3814,1,1,0,1,1214.56,578.96,1.12,124,0,54.9058,107.8541,1.8,0
user_2032_0,611,564,1382,1471,1,1,0,1,17.48,4.98,1.39,86,0,0.4078,71.4411,1.8,0
user_2033_3,327,7,1296,2,1,0,0,0,0.0,0.0,0.0,0,3,0.0054,0.0,0.5,1
user_2034_0,285,1649,333,740,1,1,1,0,11.97,4.16,0.67,0,0,4.9371,9.0998,0.8,0
user_2035_0,1210,32528,805,2613,1,1,0,1,641.71,121.65,3.75,110,0,40.3573,71.0914,1.8,0
user_2036_2,81,27425,3947,25,1,1,0,0,3.66,0.43,0.24,32,2,6.9466,0.0041,1.6,1
user_2037_1,323,231,327,430,1,1,0,1,27.76,1.98,1.22,80,1,0.7043,58.7914,1.8,0
user_2038_0,1880,54328,652,4652,1,1,0,1,1606.24,369.16,1.3,93,0,83.1975,200.7564,1.8,0
user_2039_0,555,1829,115,211,1,0,0,1,20.83,0.83,1.22,0,0,15.7672,2.5931,0.7,0
user_2040_6,42,31,4813,5164,1,0,0,0,1.19,0.06,22.2,0,6,0.0064,211.4013,0.5,1
user_2041_0,126,271,457,1089,1,1,0,0,10.76,4.1,1.87,23,0,0.5917,75.9097,0.8,0
user_2042_0,220,402,1187,923,1,1,0,1,19.94,1.37,1.14,61,0,0.3384,51.9445,1.8,0
user_2043_0,1488,30606,973,4004,1,1,1,1,997.18,96.12,1.87,92,0,31.423,155.5996,1.8,0
user_2044_6,124,8,958,0,0,1,0,0,0.0,0.0,0.0,0,6,0.0083,0.0,0.5,1
user_2045_6,33,181,4004,4497,1,1,0,0,0.75,0.61,107.14,7,6,0.0452,48.6763,0.8,1
user_2046_6,41,106,2939,1946,1,0,0,0,0.24,0.03,73.68,0,6,0.0361,5.4561,0.5,1
user_2047_0,1070,476,287,226,1,1,0,1,25.12,4.34,2.35,27,0,1.6528,16.0143,1.0,0
user_2048_5,60,61,1679,2397,0,0,0,1,0.84,0.07,34.49,0,5,0.0363,37.8881,0.4,1
user_2049_0,786,862,1098,639,1,1,0,0,15.65,3.9,2.21,90,0,0.7843,17.3633,1.6,0
user_2050_0,949,219,1185,938,1,1,0,0,21.37,1.47,1.82,37,0,0.1847,103.649,1.6,0
user_2051_0,667,754,514,710,1,1,0,0,15.43,3.42,0.46,60,0,1.4641,20.9426,1.6,0
user_2052_2,18,17424,4347,11,1,1,0,0,3.26,0.03,0.47,25,2,4.0074,0.0021,0.8,1
user_2053_0,183,1710,240,531,1,1,0,0,14.08,4.77,1.2,33,0,7.0954,7.3303,1.6,0
user_2054_2,66,8424,5455,6,1,0,0,0,3.02,0.87,0.45,0,2,1.544,0.0034,0.5,1
user_2055_0,1549,17953,999,4640,1,1,0,1,493.06,478.89,5.69,126,0,17.953,374.9525,1.8,0
user_2056_6,9,183,3491,172,1,1,0,0,0.41,0.51,64.17,26,6,0.0524,1.3367,0.8,1
user_2057_2,3472,479,648,1184,1,1,0,1,13.42,4.19,2.14,48,2,0.7381,53.7733,1.8,0
user_2058_0,680,258,919,394,1,1,0,0,2.6,6.27,0.51,74,0,0.2804,23.0315,1.6,0
user_2059_6,30,285,4000,891,0,0,0,0,0.18,0.14,96.35,0,6,0.0712,1.4331,0.2,1
user_2060_0,1015,825,251,349,1,1,0,1,20.85,7.97,1.14,63,0,3.2738,15.5444,1.8,0
user_2061_5,69,48,1809,4875,1,1,0,0,0.79,0.43,105.37,7,5,0.0265,164.1582,0.8,1
user_2062_0,2910,149748,383,2556,1,1,1,1,448.18,281.68,7.42,91,0,389.9688,17.2655,1.8,0
user_2063_0,631,40607,1152,1124,1,1,0,1,6338.74,236.06,4.32,120,0,35.2186,188.5197,1.8,0
user_2064_0,1404,428,547,452,1,1,0,0,22.37,5.82,1.71,71,0,0.781,35.8334,1.6,0
user_2065_3,46,6024,5105,32,0,0,0,0,3.24,0.36,0.39,0,3,1.1798,0.021,0.2,1
user_2066_0,1127,62573,898,3004,1,1,1,1,3235.39,189.07,4.76,127,0,69.6029,173.4753,1.8,0
user_2067_6,65,299,2719,3679,1,1,0,0,1.18,0.72,37.95,20,6,0.1099,32.1299,0.8,1
user_2068_6,339,4,825,0,1,0,0,0,0.0,0.0,0.0,0,6,0.0048,0.0,0.5,1
user_2069_4,525,1,1987,3,1,0,0,0,0.0,0.0,0.0,0,4,0.0005,0.0,0.5,1
user_2070_2,1576,1261,895,357,1,0,0,0,34.29,5.01,0.5,0,2,1.4074,12.5346,0.5,0
user_2071_0,571,148439,1302,4536,1,1,1,1,240.43,118.12,4.29,114,0,113.921,14.566,1.8,0
user_2072_2,374,455,912,993,1,1,0,1,23.29,3.96,1.02,78,2,0.4984,67.9639,1.8,0
user_2073_1,427,1536,497,680,1,1,0,0,25.77,4.39,1.83,53,1,3.0843,15.2856,1.6,0
user_2074_1,130,891,608,967,1,1,0,1,25.19,2.28,2.31,17,1,1.4631,32.2514,1.0,0
user_2075_0,1884,58752,491,3520,1,1,1,1,546.13,370.95,2.99,105,0,119.4146,77.1682,1.8,0
user_2076_2,416,815,1453,1408,1,1,0,0,24.52,1.42,1.8,82,2,0.5605,47.2094,1.6,0
user_2077_4,79,4071,4292,32,1,1,0,1,2.5,0.06,0.41,11,4,0.9483,0.0206,1.0,1
user_2078_0,1706,1013,2293,897,1,1,0,0,5.83,4.27,2.47,29,0,0.4416,12.7119,0.8,0
user_2079_7,6,207,3417,471,1,0,0,0,1.24,0.51,109.32,0,7,0.0606,5.1176,0.5,1
user_2080_5,76,25,4216,2002,0,0,0,0,1.1,0.44,115.13,0,5,0.0059,152.46,0.2,1
user_2081_2,37,17281,4501,37,1,1,0,1,0.85,0.34,0.36,24,2,3.8385,0.0033,1.0,1
user_2082_5,57,10415,4311,6,0,1,0,1,3.6,0.36,0.47,29,5,2.4154,0.0025,0.7,1
user_2083_6,37,148,2151,790,1,1,0,1,0.7,0.07,20.98,14,6,0.0688,4.4537,1.0,1
user_2084_2,15,71667,5132,21,1,1,0,0,4.09,0.71,0.29,25,2,13.962,0.0016,0.8,1
user_2085_4,110,4468,4726,17,1,1,0,1,2.37,0.3,0.07,32,4,0.9452,0.0113,1.8,1
user_2086_5,82,7190,4366,6,1,1,0,0,0.96,0.06,0.21,34,5,1.6464,0.0009,1.6,1
user_2087_5,83,273,3345,595,1,0,0,0,0.35,0.41,48.79,0,5,0.0816,2.5407,0.5,1
user_2088_0,2984,52262,735,3628,1,1,1,1,946.84,309.83,6.56,83,0,71.0082,108.7435,1.8,0
user_2089_4,26,8113,4274,14,1,0,0,0,3.46,0.61,0.37,0,4,1.8978,0.0081,0.5,1
user_2090_0,395,347,833,1604,1,1,0,1,21.24,7.64,1.87,107,0,0.4161,168.3278,1.8,0
user_2091_0,1762,863,105,135,1,1,0,1,16.62,1.62,1.22,55,0,8.1415,3.1031,1.8,0
user_2092_0,1558,601,184,972,1,0,0,1,21.77,5.1,0.7,0,0,3.2486,51.6193,0.7,0
user_2093_3,222,7,672,2,0,0,0,0,0.0,0.0,0.0,0,3,0.0104,0.0,0.2,1
user_2094_5,100,14787,4045,6,1,0,0,1,3.58,0.2,0.42,0,5,3.6547,0.0016,0.7,1
user_2095_8,30,180,4701,873,1,0,0,0,1.14,0.61,97.84,0,8,0.0383,11.3828,0.5,1
user_2096_0,331,794,1755,1499,1,1,0,0,18.55,2.71,0.61,63,0,0.4522,45.1963,1.6,0
user_2097_0,554,54465,559,3323,1,1,0,1,2515.85,40.08,7.18,136,0,97.2589,158.384,1.8,0
user_2098_0,588,82944,567,3117,1,1,0,1,493.9,395.83,6.49,96,0,146.0282,48.3102,1.8,0
user_2099_4,288,10,789,1,1,0,0,0,0.0,0.0,0.0,0,4,0.0127,0.0,0.5,1
user_2100_0,1120,72354,872,4279,1,1,1,1,1429.22,55.63,1.67,108,0,82.8797,91.1024,1.8,0
user_2101_6,31,121,4683,3726,1,0,0,0,0.02,0.09,45.72,0,6,0.0258,6.1082,0.5,1
user_2102_2,237,420,1265,1838,1,0,0,1,19.84,4.85,0.18,0,2,0.3318,128.9656,0.7,0
user_2103_0,1038,392,163,355,1,1,0,0,8.45,2.68,0.61,74,0,2.3902,12.4747,1.6,0
user_2104_7,16,45,3228,747,1,0,0,0,0.17,0.11,101.21,0,7,0.0139,6.3333,0.5,1
user_2105_0,216,697,351,1490,1,1,0,1,25.89,4.2,0.3,99,0,1.9801,73.1979,1.8,0
user_2106_0,778,532,489,274,1,1,0,1,16.91,3.86,2.34,88,0,1.0857,12.6616,1.8,0
user_2107_0,157,1690,831,220,1,1,0,0,16.23,3.22,0.16,94,0,2.0312,2.9494,1.6,0
user_2108_1,3498,179,785,519,1,1,0,1,24.71,0.0,0.53,65,1,0.2277,71.2472,1.8,0
user_2109_0,1050,714,81,1494,1,1,0,1,18.01,1.26,0.74,46,0,8.7073,42.8977,1.8,0
user_2110_0,231,385,300,575,1,1,0,1,19.34,4.17,2.33,70,0,1.2791,41.2332,1.8,0
user_2111_0,517,115731,802,3154,1,1,0,1,247.9,138.96,7.22,108,0,144.1233,14.33,1.8,0
user_2112_0,490,485,776,521,1,1,0,1,24.07,1.28,1.28,56,0,0.6242,28.5478,1.8,0
user_2113_1,1449,348,2745,237,1,1,0,1,23.48,0.0,1.27,101,1,0.1267,15.9449,1.8,0
user_2114_0,2289,342,909,942,1,1,0,1,20.33,5.09,1.36,93,0,0.3758,83.7913,1.8,0
user_2115_2,56,53210,4080,30,1,0,0,1,3.73,0.75,0.46,0,2,13.0385,0.0029,0.7,1
user_2116_0,631,568,152,470,1,1,0,1,17.0,7.36,0.37,62,0,3.7124,26.2011,1.8,0
user_2117_6,47,213,4110,684,1,0,0,0,1.3,0.33,93.78,0,6,0.0518,6.2647,0.5,1
user_2118_1,1448,140,1291,1663,1,1,0,1,7.07,8.08,1.92,76,1,0.1084,273.9822,1.8,0
user_2119_4,35,299,3020,149,0,0,0,0,0.42,0.04,87.29,0,4,0.099,0.2483,0.2,1
user_2120_1,198,590,472,439,1,0,0,0,11.89,4.8,1.47,0,1,1.2474,15.963,0.5,0
user_2121_3,114,7955,4746,31,1,0,0,1,4.91,0.49,0.23,0,3,1.6758,0.0229,0.7,1
user_2122_6,59,22,3397,134,1,0,0,0,1.2,0.04,31.65,0,6,0.0065,7.4574,0.5,1
user_2123_2,449,224,243,262,1,1,0,0,24.03,3.25,1.89,86,2,0.918,35.5505,1.6,0
user_2124_3,128,4,1006,1,0,1,0,0,0.0,0.0,0.0,0,3,0.004,0.0,0.5,1
user_2125_0,600,641,534,785,1,1,1,1,15.98,0.0,1.5,79,0,1.1981,19.5394,1.8,0
user_2126_1,175,350,333,163,1,1,1,1,30.03,2.62,1.67,68,1,1.0479,16.3789,1.8,0
user_2127_6,598,5,1193,3,0,0,0,0,0.0,0.0,0.0,0,6,0.0042,0.0,0.2,1
user_2128_4,82,140,2481,403,1,0,0,1,1.01,0.52,73.74,0,4,0.0564,5.8592,0.7,1
user_2129_4,413,19,1120,0,0,1,0,0,0.0,0.0,0.0,0,4,0.0169,0.0,0.5,1
user_2130_8,71,233,2291,7509,1,0,0,1,0.43,0.55,50.5,0,8,0.1017,49.0973,0.7,1
user_2131_0,670,136,300,896,1,1,0,1,20.5,1.55,1.81,89,0,0.4518,154.3474,1.8,0
user_2132_0,2272,1771,418,302,1,1,0,1,12.93,3.24,1.09,55,0,4.2267,3.308,1.8,0
user_2133_0,162,444,1537,230,1,1,0,0,21.14,6.36,2.33,46,0,0.2887,17.5007,1.6,0
user_2134_7,19,71,3362,488,1,0,0,1,1.21,0.37,33.99,0,7,0.0211,13.2167,0.7,1
user_2135_6,411,0,132,3,0,0,0,0,0.0,0.0,0.0,0,6,0.0,0.0,0.2,1
user_2136_6,26,104,2326,4880,1,1,0,0,0.95,0.31,50.67,20,6,0.0447,72.9676,0.8,1
user_2137_2,249,248,544,193,1,1,0,1,16.48,4.08,0.57,98,2,0.455,19.0985,1.8,0
user_2138_3,116,9339,4867,20,1,0,0,0,3.79,0.75,0.39,0,3,1.9184,0.0113,0.5,1
user_2139_0,1035,10808,491,3454,1,1,1,1,211.46,838.6,4.61,73,0,21.9675,603.5185,1.8,0
user_2140_6,35,85,4501,1038,0,0,0,0,0.38,0.35,20.96,0,6,0.0189,13.0353,0.2,1
user_2141_6,40,131,1808,551,0,0,0,0,1.42,0.06,77.99,0,6,0.0724,6.4283,0.2,1
user_2142_0,2977,21504,1100,3328,1,1,0,1,547.42,132.52,5.32,104,0,19.5313,125.732,1.8,0
user_2143_1,546,235,581,1033,1,1,0,0,17.86,0.65,2.26,93,1,0.4038,83.8656,1.6,0
user_2144_6,52,126,4884,1990,1,0,0,0,0.39,0.2,90.05,0,6,0.0258,12.3787,0.5,1
user_2145_4,43,16696,3837,24,1,0,0,1,4.13,0.26,0.19,0,4,4.3502,0.0067,0.7,1
user_2146_3,88,20218,3731,16,0,1,0,0,4.72,0.83,0.44,37,3,5.4175,0.005,1.3,1
user_2147_5,18,16,4247,255,1,1,0,1,0.37,0.54,19.54,25,5,0.0038,21.75,1.0,1
user_2148_5,38,4063,3717,26,0,1,0,0,2.04,0.57,0.18,21,5,1.0928,0.0203,0.5,1
user_2149_0,188,341,115,98,1,1,1,0,8.85,0.28,0.33,42,0,2.9397,2.6964,1.6,0
user_2150_1,224,978,418,226,1,1,0,0,33.41,7.59,1.28,40,1,2.3341,11.2169,1.6,0
user_2151_0,1286,139248,623,3746,1,1,1,1,2368.38,236.97,4.88,91,0,223.1538,76.4625,1.8,0
user_2152_3,26,51770,5509,38,1,0,0,0,2.34,0.66,0.34,0,3,9.3956,0.0027,0.5,1
user_2153_3,100,3399,5286,29,1,1,0,1,0.75,0.49,0.09,14,3,0.6429,0.0148,1.0,1
user_2154_0,2772,507,1157,194,1,0,0,1,25.43,3.54,2.28,0,0,0.4378,12.4152,0.7,0
user_2155_4,119,8324,4003,45,1,0,0,1,3.79,0.85,0.07,0,4,2.0789,0.0297,0.7,1
user_2156_5,72,19478,4225,41,1,1,0,0,1.72,0.04,0.21,21,5,4.6091,0.0038,0.8,1
user_2157_5,60,18838,5231,39,1,1,0,1,4.84,0.22,0.3,28,5,3.6005,0.0109,1.0,1
user_2158_0,712,1451,145,767,1,1,0,0,18.84,4.67,2.06,86,0,9.9384,14.8857,1.6,0
user_2159_4,66,22823,4416,30,1,0,0,1,2.7,0.1,0.23,0,4,5.1671,0.0038,0.7,1
user_2160_5,11,111,4379,2190,0,1,0,0,0.75,0.78,114.45,13,5,0.0253,45.1688,0.5,1
user_2161_0,144,607,442,3431,1,0,0,0,21.93,4.2,0.65,0,0,1.3702,171.155,0.5,0
user_2162_4,109,22006,4950,20,1,0,0,1,3.87,0.61,0.24,0,4,4.4448,0.0046,0.7,1
user_2163_0,143,994,478,527,1,1,0,1,22.5,1.56,1.98,93,0,2.0752,13.5696,1.8,0
user_2164_8,61,208,3185,2299,0,1,0,0,0.22,0.46,92.64,6,8,0.0653,12.54,0.5,1
user_2165_4,402,9,1508,3,0,0,0,0,0.0,0.0,0.0,0,4,0.006,0.0,0.2,1
user_2166_6,563,5,541,0,0,0,0,0,0.0,0.0,0.0,0,6,0.0092,0.0,0.2,1
user_2167_0,895,1067,963,2924,1,1,0,1,26.31,9.69,2.1,65,0,1.1068,125.0913,1.8,0
user_2168_0,3325,88016,772,3391,1,1,1,1,341.39,435.77,2.28,118,0,113.8629,46.7301,1.8,0
user_2169_0,632,1377,235,2245,1,0,0,0,29.2,3.76,0.62,0,0,5.8347,59.8232,0.5,0
user_2170_0,1260,1299,622,899,1,1,0,0,31.75,1.17,0.28,14,0,2.0851,23.5745,0.8,0
user_2171_0,1565,32535,1079,3647,1,1,1,1,252.23,910.35,5.94,91,0,30.125,232.3573,1.8,0
user_2172_0,266,462,576,1281,1,1,1,1,19.65,2.53,1.75,58,0,0.8007,68.3661,1.8,0
user_2173_0,442,1053,1260,735,1,1,0,0,14.57,3.66,0.36,119,0,0.8351,15.2648,1.6,0
user_2174_4,103,22219,5100,10,1,1,0,0,4.35,0.91,0.43,34,4,4.3558,0.0028,1.6,1
user_2175_4,86,27629,3871,21,1,0,0,1,4.8,0.71,0.5,0,4,7.1356,0.0047,0.7,1
user_2176_0,1523,1350,109,446,1,1,0,0,23.17,1.28,1.71,66,0,12.2727,8.4941,1.6,0
user_2177_0,573,1341,550,140,1,1,0,1,5.18,4.28,0.65,77,0,2.4338,1.4334,1.8,0
user_2178_8,64,201,1740,999,1,1,0,0,0.24,0.36,52.36,22,8,0.1155,4.7477,0.8,1
user_2179_0,171,864,608,385,1,1,0,1,13.69,6.76,2.32,51,0,1.4187,12.1108,1.8,0
user_2180_7,57,101,2073,181,0,0,0,0,0.39,0.7,69.09,0,7,0.0487,3.1764,0.2,1
user_2181_0,483,356,470,609,1,1,0,0,19.74,3.63,2.45,33,0,0.7558,46.0588,1.6,0
user_2182_5,82,186,4181,2793,1,1,0,0,0.8,0.19,93.11,16,5,0.0445,17.6243,0.8,1
user_2183_7,64,281,2079,2195,0,1,0,0,0.98,0.63,52.27,28,7,0.1351,17.4355,0.5,1
user_2184_1,126,586,801,531,1,1,0,0,21.07,0.0,1.69,46,1,0.7307,19.0599,1.6,0
user_2185_4,108,11949,4709,45,1,1,0,0,4.7,0.72,0.47,33,4,2.5369,0.0231,1.6,1
user_2186_0,395,765,359,549,1,1,0,1,3.06,0.97,1.34,94,0,2.125,3.5836,1.8,0
user_2187_0,1627,1418,515,719,1,1,0,0,20.72,7.0,2.29,110,0,2.7481,17.5924,1.6,0
user_2188_2,800,639,368,770,1,1,0,0,20.45,4.02,1.41,97,2,1.7317,34.277,1.6,0
user_2189_8,77,112,3440,2011,0,0,0,0,0.22,0.3,92.63,0,8,0.0325,14.5931,0.2,1
user_2190_0,1735,15437,844,4870,1,1,1,1,555.63,228.32,7.72,115,0,18.2686,319.326,1.8,0
user_2191_3,250,17,1873,1,0,0,0,0,0.0,0.0,0.0,0,3,0.0091,0.0,0.2,1
user_2192_0,1544,403,165,1595,1,1,0,1,23.74,6.2,1.12,71,0,2.4277,142.6814,1.8,0
user_2193_0,394,1029,265,377,1,1,0,0,10.96,0.07,2.04,46,0,3.8684,4.0628,1.6,0
user_2194_0,3674,1014,1595,1024,1,1,0,1,21.52,5.31,1.86,49,0,0.6353,32.425,1.8,0
user_2195_0,1229,303247,408,5905,1,1,1,1,1345.68,338.5,3.06,120,0,741.4352,39.3867,1.8,0
user_2196_0,1706,54469,803,3218,1,1,1,1,579.02,179.41,2.67,74,0,67.7475,55.4061,1.8,0
user_2197_5,75,292,3747,1338,0,0,0,0,0.61,0.79,15.09,0,5,0.0779,10.0008,0.2,1
user_2198_0,1130,369,210,616,1,0,0,1,13.29,6.74,1.02,0,0,1.7488,44.5684,0.7,0
user_2199_0,1367,41565,1016,4111,1,1,0,1,1367.62,60.93,5.86,90,0,40.8702,147.314,1.8,0
